Facility_name,Pop_served,State,Health,Contaminant,Result_value,State_MCL
GA1190051,4979,GA,Y,4006,45,30
GA1250001,210,GA,Y,4010,7.75,5
ID5420058,48260,ID,Y,1005,0.011,0.01
ID3140264,30,ID,Y,1005,0.014,0.01
GA2310002,534,GA,Y,4006,198,20
LA1111011,1146,LA,Y,2950,111,80
LA1015016,2733,LA,Y,2950,86,80
LA1029005,4193,LA,Y,2950,166,80
LA1029005,4193,LA,Y,2456,0.067,0.06
LA1029006,1920,LA,Y,2456,69,60
LA1029006,1920,LA,Y,2950,92,80
LA1017023,956,LA,Y,2456,78,60
LA1017023,956,LA,Y,2456,74,60
LA1043004,302,LA,Y,2950,230,80
LA1081012,2205,LA,Y,2456,151,60
LA1081012,2205,LA,Y,2950,163,80
LA1081012,2205,LA,Y,2456,0.236,0.06
LA1081012,2205,LA,Y,2456,123,60
LA1099023,75,LA,Y,1005,0.013,0.01
ME0091550,1053,ME,Y,2950,0.0835,0.08
ME0091550,1053,ME,Y,2950,0.10653,0.08
ME0090930,4375,ME,Y,2456,0.068,0.06
LA1055153,81,LA,Y,1005,0.017,0.01
LA1101013,400,LA,Y,2950,99,80
KY0971007,875,KY,Y,2456,0.081,0.06
LA1073020,8463,LA,Y,2950,115,80
ME0007378,75,ME,Y,4009,77,30
MA2054043,50,MA,Y,4010,7,5
LA1013006,435,LA,Y,2456,115,60
LA1069013,675,LA,Y,2456,86.6,60
LA1069013,675,LA,Y,2456,312,60
LA1069013,675,LA,Y,2456,0.356,0.06
LA1083006,4842,LA,Y,2950,0.095,0.08
LA1043018,1872,LA,Y,2950,112,80
KY0670462,2673,KY,Y,2456,0.063,0.06
ME0016855,50,ME,Y,1040,12,10
ME0090410,1868,ME,Y,2950,85.26,80
ME0090410,1868,ME,Y,2456,0.07419,0.06
ME0091000,1750,ME,Y,2950,0.12235,0.08
LA1047012,48,LA,Y,3000,24,1
LA1047019,36,LA,Y,3000,20,1
LA1059006,414,LA,Y,2950,83,80
KY0090343,14479,KY,Y,2456,0.079,0.06
LA2095041,103,LA,Y,2950,306,80
LA1097038,375,LA,Y,2950,87,80
ME0091490,2428,ME,Y,2456,0.093,0.06
LA1111005,4977,LA,Y,2950,192,80
LA1111008,2310,LA,Y,2950,235,80
LA1111010,1635,LA,Y,2950,266,80
LA1027013,489,LA,Y,2950,85,80
LA1049004,1137,LA,Y,2950,189,80
LA1073047,10092,LA,Y,2950,242,80
ME0091100,1748,ME,Y,2950,0.145,0.08
KY0110097,32600,KY,Y,2456,0.063,0.06
LA1007001,22862,LA,Y,2950,81,80
LA1009005,3120,LA,Y,2950,85,80
LA1009010,1677,LA,Y,2950,113,80
KY0900031,5771,KY,Y,2456,0.062,0.06
ME0091100,1748,ME,Y,2456,0.12225,0.06
MD0060010,1500,MD,Y,2456,79,60
IL0990200,560,IL,Y,1005,0.039,0.01
KS2001305,3134,KS,Y,1040,11,10
KS2010310,391,KS,Y,2456,0.069,0.06
KS2019116,476,KS,Y,1005,0.012,0.01
IN5288002,8458,IN,Y,2456,94.8,60
IN5288004,2025,IN,Y,2950,99.8,80
MO1010301,1642,MO,Y,2950,90,80
MO2010362,560,MO,Y,2950,105,80
MI0001770,943,MI,Y,2456,0.0923,0.06
ME0003342,65,ME,Y,4009,0.04125,0.03
ME0003342,65,ME,Y,4000,33.625,15
MD1121233,173,MD,Y,1040,12,10
MD0100203,150,MD,Y,4000,18,15
MD0070202,89,MD,Y,4000,17,15
MS0420035,555,MS,Y,2950,0.083,0.08
MD1031064,105,MD,Y,1040,10.8,10
MO1010179,166,MO,Y,2950,149,80
MO1024143,3300,MO,Y,2950,82,80
MI0040453,238,MI,Y,1005,0.015,0.01
MI0005395,40,MI,Y,1005,0.011,0.01
CA3610112,6510,CA,Y,1005,0.019,0.01
CA2910011,354,CA,Y,1005,0.0355,0.01
CA2910011,354,CA,Y,1005,0.0351,0.01
CA3610705,16000,CA,Y,1005,0.03,0.01
CA3610705,16000,CA,Y,1005,0.03,0.01
CA3610705,16000,CA,Y,1005,0.031,0.01
CA3700291,100,CA,Y,1025,4.45,2
CA3700291,100,CA,Y,1025,4.75,2
CA3700291,100,CA,Y,1025,5.21,2
CO0160450,135,CO,Y,1025,4.4,4
CA2700799,87,CA,Y,1005,0.025,0.01
CA2610003,851,CA,Y,1005,0.03,0.01
CA2000551,200,CA,Y,4006,107,20
CA5400711,104,CA,Y,1040,55,45
CA5200655,55,CA,Y,1038,50,10
CA5000033,50,CA,Y,1005,0.011,0.01
CA5000389,186,CA,Y,1005,0.032,0.01
CA5000051,125,CA,Y,1005,0.014,0.01
CA5100109,255,CA,Y,1005,0.0283,0.01
CA5000080,90,CA,Y,1005,0.024,0.01
CA5000085,100,CA,Y,1005,0.014,0.01
CA3600504,500,CA,Y,4006,42,20
CA3600036,1000,CA,Y,1005,23,10
CA3600184,25,CA,Y,4006,38,20
CA3600196,625,CA,Y,1025,8.43,2
CA3600196,625,CA,Y,1025,5.3,2
CO0145570,90,CO,Y,4010,8.5,5
CO0135538,160,CO,Y,2950,0.09,0.08
CO0145720,660,CO,Y,4010,7,5
CA1910246,1500,CA,Y,1005,0.0175,0.01
CA1910246,1500,CA,Y,1005,0.01494,0.01
CA2702550,25,CA,Y,1005,0.057,0.01
CA3100038,250,CA,Y,2950,0.085,0.08
CA2702621,37,CA,Y,1040,62,45
CA2810001,2070,CA,Y,2950,0.086,0.08
CA2702030,200,CA,Y,1005,0.012,0.01
CO0150800,1500,CO,Y,4000,18.5,15
CA4900575,26,CA,Y,1005,0.02,0.01
CA4900575,26,CA,Y,1005,0.021,0.01
CA4500006,160,CA,Y,2456,0.089,0.06
CA4000774,100,CA,Y,1005,0.014,0.01
CA2000561,264,CA,Y,1005,0.013,0.01
CA2400245,452,CA,Y,1040,21.6,10
CA2000828,40,CA,Y,4109,297,15
CA2400335,30,CA,Y,1040,28,10
CA2410002,7452,CA,Y,2950,0.0873,0.08
CA2410002,7452,CA,Y,2950,145,80
CA2410002,7452,CA,Y,2950,0.122,0.08
CA2010007,3449,CA,Y,1005,0.012,0.01
CA5400555,50,CA,Y,1040,48,45
CO0135883,3730,CO,Y,2456,0.063,0.06
CA3301529,250,CA,Y,1040,56,45
CO0123601,45,CO,Y,2950,86.58,80
CA3600196,625,CA,Y,4006,21.75,20
CA3600226,450,CA,Y,4006,40.25,20
CA3400364,30,CA,Y,1005,0.01875,0.01
CA3400364,30,CA,Y,1005,0.0165,0.01
CA3400433,40,CA,Y,1005,0.035,0.01
CO0136600,19,CO,Y,1025,4.6,4
CA3210003,1970,CA,Y,1005,0.019,0.01
CA2000512,250,CA,Y,1032,0.12,0.05
CA2000512,250,CA,Y,1005,0.011,0.01
CA2000641,60,CA,Y,1005,0.016,0.01
CA2000660,354,CA,Y,4006,43.875,20
CA2000660,354,CA,Y,4006,47.85,20
CA5000218,30,CA,Y,1005,0.021,0.01
CA2900548,100,CA,Y,1028,0.361,0.3
CA4600019,225,CA,Y,1005,0.023,0.01
CA5400795,245,CA,Y,1040,15,10
CA5403140,400,CA,Y,1040,18.9,10
CA5602403,600,CA,Y,2950,0.102,0.08
CA5410006,14415,CA,Y,2931,4.1e-4,2e-4
CA5410006,14415,CA,Y,2456,0.0903,0.06
CA5410007,500,CA,Y,2456,0.0749,0.06
CA5402030,100,CA,Y,1040,78,45
CA5402043,30,CA,Y,1040,80.4,45
CA5410038,4957,CA,Y,2456,0.112,0.06
CA5410503,2940,CA,Y,2950,0.103,0.08
CA2701221,250,CA,Y,1005,0.026,0.01
CA5400805,120,CA,Y,1040,70.2,45
CO0131800,160,CO,Y,4006,50,30
CO0131800,160,CO,Y,4006,61.5,30
CA3700897,100,CA,Y,4006,24.93,20
CA3710009,870,CA,Y,4006,21,20
CO0145030,154,CO,Y,4010,8.6,5
CO0145150,498,CO,Y,4010,18,5
CO0138045,15100,CO,Y,2950,0.109,0.08
CA2702409,90,CA,Y,1040,20,10
CA2702439,57,CA,Y,1005,0.02,0.01
CA4210009,560,CA,Y,1005,0.039,0.01
CA2000729,135,CA,Y,2950,121,80
CA2210001,2000,CA,Y,2456,0.073,0.06
CA2210001,2000,CA,Y,2456,0.0783,0.06
CA2000551,200,CA,Y,1005,0.015,0.01
CA2000551,200,CA,Y,1005,0.015,0.01
CA3301380,300,CA,Y,1005,0.023,0.01
CA3301380,300,CA,Y,1005,0.019,0.01
CA3610017,361,CA,Y,2950,0.089,0.08
CA3901213,30,CA,Y,1005,13,0.01
CA2701221,250,CA,Y,1005,0.026,0.01
CA4900643,26,CA,Y,1005,0.0215,0.01
CA4500084,99,CA,Y,1028,0.9792,0.3
CO0132005,3720,CO,Y,1040,12.1,10
CA5403046,70,CA,Y,1040,130,45
CA5401053,50,CA,Y,1040,180,45
CA5000308,90,CA,Y,1005,0.012,0.01
CA5000308,90,CA,Y,1005,0.012,0.01
CA5000308,90,CA,Y,1005,0.011,0.01
CA5000499,100,CA,Y,1040,46,45
CA4910202,71,CA,Y,2456,0.067,0.06
CA5000008,168,CA,Y,2950,0.099,0.08
CA5000389,186,CA,Y,1005,0.038,0.01
CA5000389,186,CA,Y,1040,48.9,45
CO0202666,150,CO,Y,1005,0.016,0.01
CO0121200,60,CO,Y,4010,6.1,5
CA3601015,1000,CA,Y,1025,5,2
CA3700923,670,CA,Y,1040,109,45
CA3700923,670,CA,Y,4006,40.3,20
CA3700923,670,CA,Y,1038,15,10
CA3710048,400,CA,Y,1040,72.8,45
CA3601015,1000,CA,Y,1025,5,2
CA3600062,1000,CA,Y,1005,45.5,10
CO0145270,30,CO,Y,4000,25,15
MS0630037,555,MS,Y,2950,0.109,0.08
MT0001772,55,MT,Y,1038,12.4,10
MT0000174,1300,MT,Y,2456,62.3,60
MT0002590,58,MT,Y,4010,6.4,5
KS2006114,35784,KS,Y,2950,0.082439,0.08
KS2020301,1437,KS,Y,1040,11,10
KS2009301,2195,KS,Y,4006,35,30
KS2013312,464,KS,Y,2950,124.25,80
MO6031193,60,MO,Y,4000,25.93,15
MT0002988,90,MT,Y,2456,0.13,0.06
MT0000515,8850,MT,Y,2456,61.3,60
MS0820005,438,MS,Y,3000,80,1
MS0760074,721,MS,Y,2950,0.127,0.08
MT0000179,24,MT,Y,1038,16,10
MT0000432,56,MT,Y,1038,15.8,10
NC0184010,17874,NC,Y,2456,0.066,0.06
MO6031217,40,MO,Y,1025,4.8,4
MT0000164,144,MT,Y,2950,0.109,0.08
MT0003911,215,MT,Y,1005,0.03,0.01
MT0000018,650,MT,Y,2950,82.3,80
MT0000018,650,MT,Y,2950,92,80
MS0750004,5190,MS,Y,2950,0.232,0.08
MS0670003,215,MS,Y,2456,0.075,0.06
MS0760075,246,MS,Y,2456,0.064,0.06
MS0050017,388,MS,Y,1005,0.014,0.01
MO4036059,3217,MO,Y,4010,8.77,5
MS0300050,91,MS,Y,3000,80,1
MS0280009,781,MS,Y,3000,8.88,1
MS0300011,1600,MS,Y,2456,0.064,0.06
MS0300011,1600,MS,Y,2950,0.086,0.08
MS0310003,1800,MS,Y,2950,0.096,0.08
MS0250007,552,MS,Y,2950,0.242,0.08
MO5024616,645,MO,Y,4010,6.63,5
MS0250007,552,MS,Y,2456,0.218,0.06
MO6010848,1270,MO,Y,2456,109,60
MO4011123,359,MO,Y,4010,17.03,5
MO5024616,645,MO,Y,4010,5.5,5
MS0140010,382,MS,Y,2950,0.09,0.08
MS0110003,1335,MS,Y,2950,0.105,0.08
MO2010566,1089,MO,Y,2950,101,80
MO5021168,600,MO,Y,4010,9.15,5
NC0235015,4224,NC,Y,2456,0.071,0.06
NE3106901,567,NE,Y,1005,0.011,0.01
NE3114106,150,NE,Y,1005,0.011,0.01
NE3120752,231,NE,Y,1038,11,10
NC0351159,55,NC,Y,3000,1,0.1
NC0392214,285,NC,Y,4000,15.74,15
NE3107906,800,NE,Y,1005,0.011,0.01
NC0304020,5506,NC,Y,2456,0.065,0.06
NC0319050,2160,NC,Y,2950,0.086,0.08
NC0235010,2543,NC,Y,2950,0.09505,0.08
NC0241185,1,NC,Y,3000,2,0.1
NC0465199,10792,NC,Y,2950,0.084,0.08
NE3102901,577,NE,Y,1005,0.011,0.01
NC0319010,8501,NC,Y,2456,0.066,0.06
NC0363025,4216,NC,Y,2950,0.112,0.08
NC0392341,602,NC,Y,4006,23.7,20.1
NC0363030,2054,NC,Y,4010,6,5
NC0421010,5500,NC,Y,2950,0.16,0.08
NC0410045,100694,NC,Y,1009,1.1,1
NC0382638,40,NC,Y,1040,13.2,10
NC0319025,1250,NC,Y,2950,0.107,0.08
NC0279050,706,NC,Y,2950,0.098,0.08
NC0241030,6457,NC,Y,2950,0.08275,0.08
NC0229010,18931,NC,Y,2950,0.081,0.08
NC0474118,40,NC,Y,1025,2.09,1.8
NE3114702,941,NE,Y,1038,14,10
NE3120144,25,NE,Y,1038,12.85,10
NE3120567,45,NE,Y,1038,11,10
NE3121290,25,NE,Y,1038,10.7,10
NC0304034,423,NC,Y,2950,0.083,0.08
NC0326122,363,NC,Y,4010,29.4,5
NC0363479,1422,NC,Y,4010,11,5
NC0241234,251,NC,Y,4010,6,5
NC0377020,1640,NC,Y,2456,0.066,0.06
NC0377020,1640,NC,Y,2456,0.064,0.06
NC0363025,4216,NC,Y,2456,0.087,0.06
CA1510017,29933,CA,Y,1005,0.032,0.01
AZ0411712,150,AZ,Y,1005,0.013,0.01
CA1500461,68,CA,Y,1005,0.08,0.01
CA1502561,400,CA,Y,2456,0.063,0.06
CA1500464,280,CA,Y,1040,16,10
CA1502569,35,CA,Y,1005,0.017,0.01
CA1500493,200,CA,Y,1005,0.021,0.01
CA1300652,30,CA,Y,2950,0.11,0.08
NY0900216,2700,NY,Y,2950,112.33,0.08
NY0600812,45,NY,Y,2214,10,5
NY1021889,46,NY,Y,1005,0.016,0.01
NY2221333,195,NY,Y,2950,100,80
NY2600974,30,NY,Y,1040,10.135,10
NM3502401,154,NM,Y,1025,21.2,4
NM3502401,154,NM,Y,1025,6,4
NM3518925,79,NM,Y,1025,4.4,4
NM3526504,135,NM,Y,2950,0.286,0.08
CA1600605,47,CA,Y,1005,0.033,0.01
NY1900026,8000,NY,Y,2456,81.7,60
NY0202560,30,NY,Y,1005,0.13,0.01
NJ1009001,4581,NJ,Y,1005,0.015,0.005
CA1610002,13053,CA,Y,2950,0.11,0.08
CA1900100,135,CA,Y,1005,0.0135,0.01
CA1610005,26093,CA,Y,1005,0.024,0.01
NY2830029,432,NY,Y,2950,97.3,80
NY2830029,432,NY,Y,2950,111.4,80
NY2830029,432,NY,Y,2950,84.9,80
AZ0412005,86,AZ,Y,4006,40,30
AZ0412005,86,AZ,Y,4006,32,30
AZ0411712,150,AZ,Y,1040,12,10
NM3503621,194,NM,Y,4006,55,30
NM3503621,194,NM,Y,4006,53,30
NM3511207,10965,NM,Y,1005,0.014,0.01
NM3526604,1363,NM,Y,2456,0.074,0.06
NM3526604,1363,NM,Y,2456,0.064,0.06
NM3526604,1363,NM,Y,2950,0.124,0.08
AZ0413008,2250,AZ,Y,1005,0.011,0.01
NJ1321001,10105,NJ,Y,1005,0.007,0.005
NY0200320,2000,NY,Y,1005,20.3,10
NY1915264,2000,NY,Y,2950,96.6,80
NY2811730,3000,NY,Y,2950,160.4,80
NM3500432,89,NM,Y,1005,0.017,0.01
NY2501027,2700,NY,Y,2950,82.25,80
NY2800140,740,NY,Y,1028,2.37,0.3
OR4193459,200,OR,Y,1040,10.71,10.49
PA1090935,100,PA,Y,3000,80,1
OR4195503,25,OR,Y,1005,0.018,0.01
NY1322550,40,NY,Y,1017,430,250
PA2520844,50,PA,Y,3000,10,1
NY5718637,85,NY,Y,1040,15,10
PR0003333,25573,PR,Y,2456,0.069,0.06
PR0002591,1064730,PR,Y,2950,0.188,0.08
PR0004705,10101,PR,Y,2950,0.101,0.08
TX0480012,273,TX,Y,2456,0.068,0.06
TX0480015,3987,TX,Y,4010,80,5
TX0480017,50,TX,Y,1040,17,10
TX0480017,50,TX,Y,1040,15,10
TX0330013,500,TX,Y,1040,11,10
TX0340001,5675,TX,Y,2950,0.091,0.08
TX0440002,109,TX,Y,1040,15,10
TX0160002,3192,TX,Y,2950,0.104,0.08
TX0390002,661,TX,Y,2950,0.089,0.08
TX1540012,65,TX,Y,4010,13,5
TX1650111,138,TX,Y,1040,11,10
PR0002762,25506,PR,Y,2456,0.065,0.06
PR0003373,21987,PR,Y,2950,0.095,0.08
TX0230002,423,TX,Y,1040,15,10
PR0002591,1064730,PR,Y,2950,0.088,0.08
PR0002772,49853,PR,Y,2456,0.08,0.06
TX0360100,176,TX,Y,1005,0.049,0.01
TX0360100,176,TX,Y,1005,0.011,0.01
TX0480012,273,TX,Y,4000,62,15
TX0270008,375,TX,Y,2950,0.127,0.08
TX0270008,375,TX,Y,2950,0.097,0.08
TX0270008,375,TX,Y,2456,0.077,0.06
PR0004815,12307,PR,Y,2950,0.1,0.08
PR0005196,9868,PR,Y,2950,0.082,0.08
PR0004745,45959,PR,Y,2950,0.085,0.08
PR0004745,45959,PR,Y,2456,0.067,0.06
PR0005166,39460,PR,Y,2456,0.063,0.06
TX0370019,561,TX,Y,2950,0.101,0.08
TX0200125,63,TX,Y,2950,0.11,0.08
PR0003283,181972,PR,Y,2950,0.081,0.08
PR0003283,181972,PR,Y,2456,0.072,0.06
PR0003283,181972,PR,Y,2456,0.068,0.06
TX0410017,400,TX,Y,2456,0.063,0.06
TX0250031,2100,TX,Y,2456,0.071,0.06
TX0270014,333,TX,Y,4010,44,5
TX0390021,2061,TX,Y,2950,0.116,0.08
PR0004825,699,PR,Y,2950,0.081,0.08
TX0200570,150,TX,Y,1005,0.013,0.01
TX0200429,150,TX,Y,3000,1.6,1
PR0002822,16804,PR,Y,2950,0.093,0.08
TX0360126,45,TX,Y,2950,0.121,0.08
TX0170010,300,TX,Y,1025,5.4,4
TX0170010,300,TX,Y,1025,5.4,4
TX0170010,300,TX,Y,1025,5.5,4
TX0200037,3477,TX,Y,1005,0.015,0.01
TX0270014,333,TX,Y,4010,35,5
TX0390021,2061,TX,Y,2456,0.069,0.06
TX0400001,2025,TX,Y,1005,0.011,0.01
TX1040003,636,TX,Y,2950,0.122,0.08
TX1520147,147,TX,Y,1005,0.011,0.01
TX1520147,147,TX,Y,1005,0.014,0.01
TX1520080,159,TX,Y,1040,15,10
TX1520152,216,TX,Y,1025,4.2,4
TX1520192,60,TX,Y,1005,0.017,0.01
TX1520192,60,TX,Y,1025,5.9,4
TX1540004,372,TX,Y,4010,7,5
TX1540007,51,TX,Y,4010,12,5
TX1540007,51,TX,Y,4010,18,5
TX1600001,2114,TX,Y,4010,6,5
TX1600001,2114,TX,Y,4010,6,5
TX0030006,134,TX,Y,2456,0.069,0.06
TX0990001,707,TX,Y,2950,0.101,0.08
TX0990001,707,TX,Y,2950,0.085,0.08
TX0990001,707,TX,Y,2950,0.083,0.08
TX0130001,15039,TX,Y,2950,0.094,0.08
TX1650001,132950,TX,Y,1025,4.4,4
TX1650001,132950,TX,Y,2950,0.093,0.08
TX1650003,2600,TX,Y,1005,0.011,0.01
TX1520250,100,TX,Y,1005,0.011,0.01
TX1540001,5371,TX,Y,4010,21,5
TX1540001,5371,TX,Y,4010,11,5
TX1540012,65,TX,Y,4000,22,15
TX1540012,65,TX,Y,4010,13,5
TX1540012,65,TX,Y,4010,12,5
TX1610013,1497,TX,Y,2950,0.087,0.08
TX1650108,75,TX,Y,1040,12,10
TX1011227,8541,TX,Y,4010,6,5
TX0040055,10,TX,Y,2950,0.089,0.08
TX1520199,400,TX,Y,1005,0.016,0.01
TX1520199,400,TX,Y,1005,0.015,0.01
TX1530004,345,TX,Y,1025,4.4,4
TX1530004,345,TX,Y,1005,0.021,0.01
TX1550027,1626,TX,Y,1005,0.011,0.01
TX1660001,5510,TX,Y,2950,0.129,0.08
TX1630006,4350,TX,Y,1094,14,7
TX1650044,214,TX,Y,1040,24,10
TX1550005,3240,TX,Y,1005,0.011,0.01
TX1650022,102,TX,Y,1040,13,10
TX1650084,195,TX,Y,1005,0.011,0.01
TX1520149,54,TX,Y,1005,0.02,0.01
TX1520149,54,TX,Y,1025,5.5,4
TX1520149,54,TX,Y,1025,5.4,4
TX1520188,261,TX,Y,1025,6,5
TX1520225,46,TX,Y,1040,14,10
TX1520225,46,TX,Y,1040,12,10
TX1540001,5371,TX,Y,4010,17,5
TX0140076,7521,TX,Y,2950,0.093,0.08
TX1630031,273,TX,Y,4000,20,15
TX1630031,273,TX,Y,4000,19,15
TX1650057,234,TX,Y,1040,15,10
TX1650057,234,TX,Y,1040,11,10
TX1520188,261,TX,Y,1025,5.9,4
TX1520188,261,TX,Y,1025,5.6,4
TX1520247,55,TX,Y,1005,0.012,0.01
TX1530005,55,TX,Y,1040,14,10
TX1530005,55,TX,Y,1025,5.4,4
TX1520217,375,TX,Y,1005,0.013,0.01
TX1520217,375,TX,Y,1025,5.8,4
TX1520149,54,TX,Y,1025,4.9,4
TX1520225,46,TX,Y,1025,4.5,4
TX1540004,372,TX,Y,4010,10,5
TX0010036,4629,TX,Y,2950,0.087,0.08
NY4430084,25,NY,Y,2963,14.25,5
NY4530222,1500,NY,Y,2456,68.2,60
NY1330119,100,NY,Y,1017,600,250
NY1330337,250,NY,Y,4010,6.42,5
OK2000810,667,OK,Y,1038,11,10
OK3002406,334,OK,Y,3000,2,1
OK3004006,1643,OK,Y,2950,0.114,0.08
OK2005530,85,OK,Y,3000,5,1
OK2000802,275,OK,Y,3000,80,1
OK1010314,5536,OK,Y,2950,0.104,0.08
OK1010820,3410,OK,Y,2950,0.086,0.08
OK1020105,581,OK,Y,2950,0.112,0.08
OK1020105,581,OK,Y,2950,0.114,0.08
OK1020105,581,OK,Y,2950,0.082,0.08
OK1020106,2200,OK,Y,2950,0.107,0.08
OK1020508,1451,OK,Y,2950,0.082,0.08
OK1010803,778,OK,Y,2950,0.113,0.08
OK1010807,1212,OK,Y,2456,0.125,0.06
OK2003201,300,OK,Y,3000,5,1
OK1020606,2051,OK,Y,2456,0.065,0.06
OK1020606,2051,OK,Y,2950,0.082,0.08
OK1021611,6472,OK,Y,2456,0.065,0.06
OK3001928,60,OK,Y,2950,0.114,0.08
OK3003405,800,OK,Y,2950,0.141,0.08
OK3004519,1500,OK,Y,2456,0.078,0.06
OK3005122,250,OK,Y,2456,0.073,0.06
OK3005122,250,OK,Y,2950,0.118,0.08
OK3005126,982,OK,Y,2456,0.068,0.06
OK3005619,65,OK,Y,2950,0.086,0.08
OK3006108,1900,OK,Y,2950,0.086,0.08
OK3007101,278,OK,Y,2950,0.094,0.08
OK1010401,2988,OK,Y,2950,0.086,0.08
OK1020623,5444,OK,Y,2950,0.099,0.08
OK1021410,350,OK,Y,2950,0.314,0.08
OK2000606,960,OK,Y,1040,10.61,10
OK2000606,960,OK,Y,1038,13,10
OK2000811,336,OK,Y,3000,2,1
OK2003715,250,OK,Y,2976,0.007,0.002
OK1021209,2230,OK,Y,2456,0.08,0.06
OK1021209,2230,OK,Y,2456,0.062,0.06
OK2000908,750,OK,Y,1038,15,10
OK2002002,10833,OK,Y,1005,0.021,0.01
OK2006062,100,OK,Y,1038,20.9,10
OK2006062,100,OK,Y,1038,19,10
OK2006062,100,OK,Y,1038,24,10
OK3004810,354,OK,Y,2950,0.12,0.08
OR4190802,100,OR,Y,1040,19.1,10.49
OK1021410,350,OK,Y,2950,0.184,0.08
OK1021410,350,OK,Y,2456,0.102,0.06
OK1021410,350,OK,Y,2456,0.077,0.06
OK2000118,150,OK,Y,4010,7,5
OK2000601,280,OK,Y,1038,13,10
OK2000601,280,OK,Y,1038,15,10
OK2000601,280,OK,Y,1038,15,10
OK3006116,502,OK,Y,2456,0.063,0.06
OK3006122,210,OK,Y,2950,0.289,0.08
OK2007101,916,OK,Y,4006,76,30
OK3003201,1185,OK,Y,2950,0.103,0.08
OK3006642,100,OK,Y,2950,0.113,0.08
OH7400512,1592,OH,Y,2950,0.082,0.08
OH8200003,970,OH,Y,2950,0.085,0.08
OK1010412,3000,OK,Y,2950,0.109,0.08
OK1010808,6256,OK,Y,2950,0.161,0.08
OK1021304,1243,OK,Y,2950,0.132,0.08
OK1221615,653,OK,Y,2456,0.07,0.06
OK1221626,1110,OK,Y,2456,0.061,0.06
OK3001209,235,OK,Y,2950,0.112,0.08
OK3003602,1000,OK,Y,3000,12,1
OK3005127,450,OK,Y,2456,0.086,0.06
OK3005623,40,OK,Y,2950,0.104,0.08
OK3006112,4306,OK,Y,2950,0.091,0.08
OK4001138,89,OK,Y,1025,4.8,4
OK2000203,268,OK,Y,1038,18,10
OK2000608,1258,OK,Y,1038,19,10
OK2000608,1258,OK,Y,3000,2,1
OK3007338,106,OK,Y,2456,0.066,0.06
OK2005710,45,OK,Y,1038,15,10
OH7700009,404,OH,Y,2456,0.061,0.06
OK1010830,11250,OK,Y,2950,0.088,0.08
OK1010830,11250,OK,Y,2456,0.07,0.06
OH7500912,87,OH,Y,1005,0.013,0.01
OK3003908,175,OK,Y,2950,0.104,0.08
OK3004001,9077,OK,Y,3000,5,1
OK3004903,920,OK,Y,2950,0.109,0.08
OK2007101,916,OK,Y,2950,0.091,0.08
OK3005722,1424,OK,Y,2456,0.079,0.06
OK1020405,2100,OK,Y,3000,10,1
OK1010304,1297,OK,Y,2950,0.149,0.08
OK1020506,6098,OK,Y,2950,0.118,0.08
OK1021210,3262,OK,Y,2950,0.183,0.08
OK3001805,293,OK,Y,2950,0.097,0.08
OK3003204,800,OK,Y,2950,0.111,0.08
OK3006039,1227,OK,Y,2950,0.134,0.08
OK1010604,6270,OK,Y,2950,0.082,0.08
OK1011102,2785,OK,Y,2950,0.111,0.08
OK1020405,2100,OK,Y,2950,0.105,0.08
OK2000207,355,OK,Y,1038,12,10
OK2000958,25,OK,Y,1038,17,10
OK2001801,800,OK,Y,4010,9,5
OK2001801,800,OK,Y,4000,18,15
OK2002901,2264,OK,Y,1038,12,10
OK2002901,2264,OK,Y,1038,12,10
OK2002901,2264,OK,Y,1038,13,10
OK1021221,150,OK,Y,2950,0.116,0.08
OK1020611,731,OK,Y,2950,0.084,0.08
OK1021621,710,OK,Y,2950,0.086,0.08
OK2007104,375,OK,Y,2950,0.116,0.08
OK2007104,375,OK,Y,1038,13,10
OK2007104,375,OK,Y,2950,0.089,0.08
OK3001005,159,OK,Y,2950,0.107,0.08
OK3003401,8276,OK,Y,2950,0.115,0.08
OK3004104,881,OK,Y,2950,0.093,0.08
OK3004107,575,OK,Y,2950,0.155,0.08
OK3005107,4135,OK,Y,2456,0.086,0.06
OK3005606,2377,OK,Y,2456,0.072,0.06
OK3006101,2300,OK,Y,2950,0.094,0.08
OK3006101,2300,OK,Y,2950,0.121,0.08
OK2003701,81,OK,Y,1038,11,10
OK1020514,4462,OK,Y,2456,0.061,0.06
OK1020514,4462,OK,Y,2950,0.091,0.08
OK1021733,200,OK,Y,2456,0.064,0.06
OK1021733,200,OK,Y,2950,0.098,0.08
OK3004906,400,OK,Y,2456,0.063,0.06
OK3006408,719,OK,Y,2950,0.082,0.08
OK2004707,2000,OK,Y,2950,0.088,0.08
OK1010824,224,OK,Y,2950,0.127,0.08
OK1020510,3450,OK,Y,2950,0.089,0.08
OK3001503,140,OK,Y,2950,0.082,0.08
OK3002135,100,OK,Y,2950,0.095,0.08
OK3004005,1817,OK,Y,2950,0.083,0.08
OK3006628,1560,OK,Y,2950,0.084,0.08
OK2001003,2000,OK,Y,2950,0.144,0.08
OK2006309,63,OK,Y,4006,306,30
OK1020612,220,OK,Y,2950,0.11,0.08
OK1021305,361,OK,Y,2456,0.097,0.06
OK1021306,2584,OK,Y,2456,0.083,0.06
OK2001475,22,OK,Y,4000,35,15
OH7003012,95,OH,Y,3000,48,1
